TelTel.io-call-list-2020-11-09-2020-12-08-6008aa25a5678;;;;;;;;;
Date / Time;Duration;Duration(sec);Wait(sec);Cost EUR;Tariff EUR;User;Type;Status;Campaign ID
07.12.2020 16:25:30;00:00:02;2;3;0.000;0.014;Martino;out;Answer;0
07.12.2020 16:25:30;00:00:23;23;16;0.005;0.014;Martino;out;Answer;0
07.12.2020 16:25:29;00:00:00;0;13;0.000;0.000;Martino;out;Chanunavail;0
07.12.2020 16:25:29;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 16:25:27;00:00:00;0;11;0.000;0.000;Martino;out;Congestion;0
07.12.2020 16:25:27;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 16:25:27;00:00:02;2;13;0.000;0.014;Martino;out;Answer;0
07.12.2020 16:25:26;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 16:25:25;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 16:25:25;00:00:00;0;4;0.000;0.000;Martino;out;Chanunavail;0
07.12.2020 16:25:24;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 16:25:24;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 16:25:24;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 16:25:24;00:00:02;2;13;0.000;0.014;Martino;out;Answer;0
07.12.2020 16:25:20;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 16:25:20;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 16:25:20;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 16:25:20;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 16:25:20;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 16:25:18;00:00:02;2;9;0.000;0.014;Martino;out;Answer;0
07.12.2020 16:25:14;00:00:00;0;3;0.000;0.000;Martino;out;;0
07.12.2020 15:09:50;00:00:00;0;64;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:47;00:00:00;0;65;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:45;00:00:00;0;65;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:42;00:00:00;0;62;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:40;00:00:00;0;64;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:37;00:00:00;0;64;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:36;00:00:13;13;46;0.003;0.014;Martino;out;Answer;0
07.12.2020 15:09:32;00:00:13;13;46;0.003;0.014;Martino;out;Answer;0
07.12.2020 15:09:32;00:00:00;0;64;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:30;00:00:13;13;43;0.003;0.014;Martino;out;Answer;0
07.12.2020 15:09:30;00:00:00;0;64;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:29;00:00:00;0;64;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:29;00:00:00;0;64;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:28;00:00:00;0;64;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:26;00:00:00;0;61;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:25;00:00:13;13;43;0.003;0.014;Martino;out;Answer;0
07.12.2020 15:09:24;00:00:00;0;64;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:24;00:00:00;0;64;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:23;00:00:00;0;65;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:19;00:00:00;0;64;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:16;00:00:00;0;64;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:16;00:00:12;12;47;0.003;0.014;Martino;out;Answer;0
07.12.2020 15:09:13;00:00:13;13;47;0.003;0.014;Martino;out;Answer;0
07.12.2020 15:09:12;00:00:00;0;33;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:09;00:00:00;0;51;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:09:07;00:00:00;0;41;0.000;0.000;Martino;out;Busy;0
07.12.2020 15:09:07;00:00:13;13;45;0.003;0.014;Martino;out;Answer;0
07.12.2020 15:09:06;00:00:00;0;24;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:59;00:00:13;13;42;0.003;0.014;Martino;out;Answer;0
07.12.2020 15:08:52;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:51;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:51;00:00:16;16;19;0.004;0.014;Martino;out;Answer;0
07.12.2020 15:08:50;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:49;00:00:02;2;17;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:49;00:00:02;2;3;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:49;00:00:02;2;11;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:47;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:47;00:00:02;2;12;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:46;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:45;00:00:00;0;30;0.000;0.000;Martino;out;Chanunavail;0
07.12.2020 15:08:44;00:00:01;1;44;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:44;00:00:02;2;12;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:43;00:00:02;2;3;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:42;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:39;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:39;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:39;00:00:02;2;19;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:39;00:00:02;2;44;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:38;00:00:00;0;3;0.000;0.000;Martino;out;;0
07.12.2020 15:08:38;00:00:02;2;11;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:36;00:00:02;2;15;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:35;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:35;00:00:00;0;3;0.000;0.000;Martino;out;;0
07.12.2020 15:08:32;00:00:02;2;14;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:31;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:31;00:00:00;0;2;0.000;0.000;Martino;out;;0
07.12.2020 15:08:30;00:00:02;2;17;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:29;00:00:02;2;10;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:29;00:00:02;2;11;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:28;00:00:00;0;2;0.000;0.000;Martino;out;;0
07.12.2020 15:08:27;00:00:02;2;43;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:26;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:26;00:00:01;1;9;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:25;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:25;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:25;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:24;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:24;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:24;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:23;00:00:02;2;9;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:22;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:22;00:00:01;1;20;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:21;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:20;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:20;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:19;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:19;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:19;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:19;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:18;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:18;00:00:02;2;7;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:18;00:00:02;2;4;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:17;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:17;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:16;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:16;00:00:02;2;42;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:15;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:15;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:15;00:00:02;2;29;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:14;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:14;00:00:02;2;30;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:13;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:13;00:00:02;2;43;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:12;00:00:00;0;3;0.000;0.000;Martino;out;;0
07.12.2020 15:08:12;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:12;00:00:00;0;61;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:11;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:10;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:08:10;00:00:02;2;26;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:10;00:00:02;2;18;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:09;00:00:02;2;27;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:08;00:00:00;0;3;0.000;0.000;Martino;out;;0
07.12.2020 15:08:07;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:06;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:06;00:00:02;2;26;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:05;00:00:00;0;4;0.000;0.000;Martino;out;;0
07.12.2020 15:08:02;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:01;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:01;00:00:00;0;27;0.000;0.000;Martino;out;Busy;0
07.12.2020 15:08:01;00:00:02;2;23;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:08:00;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:00;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:08:00;00:00:01;1;42;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:57;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:56;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:56;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:55;00:00:01;1;44;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:54;00:00:00;0;11;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:54;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:53;00:00:00;0;18;0.000;0.000;Martino;out;Busy;0
07.12.2020 15:07:52;00:00:00;0;40;0.000;0.000;Martino;out;Chanunavail;0
07.12.2020 15:07:49;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:49;00:00:02;2;25;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:45;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:45;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:44;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:43;00:00:00;0;11;0.000;0.000;Martino;out;Busy;0
07.12.2020 15:07:43;00:00:00;0;12;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:42;00:00:00;0;38;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:41;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:40;00:00:01;1;5;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:39;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:38;00:00:02;2;11;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:37;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:36;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:35;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:34;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:34;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:34;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:33;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:33;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:33;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:33;00:00:02;2;44;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:32;00:00:02;2;43;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:32;00:00:02;2;7;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:31;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:31;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:30;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:29;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:29;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:29;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:29;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:29;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:29;00:00:02;2;21;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:28;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:27;00:00:02;2;37;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:26;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:26;00:00:00;0;3;0.000;0.000;Martino;out;Chanunavail;0
07.12.2020 15:07:25;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:25;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:24;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:24;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:24;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:24;00:00:00;0;23;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:24;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:23;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:22;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:21;00:00:00;0;3;0.000;0.000;Martino;out;;0
07.12.2020 15:07:21;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:20;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:20;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:20;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:20;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:18;00:00:00;0;3;0.000;0.000;Martino;out;;0
07.12.2020 15:07:17;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:15;00:00:00;0;3;0.000;0.000;Martino;out;;0
07.12.2020 15:07:15;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:15;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:15;00:00:02;2;42;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:15;00:00:02;2;35;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:12;00:00:00;0;3;0.000;0.000;Martino;out;;0
07.12.2020 15:07:11;00:00:01;1;31;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:09;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:07;00:00:02;2;10;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:05;00:00:02;2;11;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:07:04;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:07:03;00:00:00;0;14;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:01;00:00:00;0;29;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:07:00;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:56;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:54;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:54;00:00:02;2;2;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:06:53;00:00:00;0;26;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:06:52;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:50;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:50;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:49;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:49;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:49;00:00:02;2;45;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:06:49;00:00:02;2;15;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:06:48;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:48;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:48;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:46;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:45;00:00:00;0;16;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:06:42;00:00:02;2;39;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:06:40;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:06:39;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:06:36;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:36;00:00:02;2;45;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:06:35;00:00:00;0;3;0.000;0.000;Martino;out;;0
07.12.2020 15:06:34;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:06:34;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:06:31;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:06:24;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:24;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:06:21;00:00:02;2;44;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:06:18;00:00:02;2;21;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:06:17;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:17;00:00:02;2;13;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:06:14;00:00:01;1;15;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:06:14;00:00:02;2;21;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:06:12;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:11;00:00:02;2;41;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:06:07;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:04;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:06:03;00:00:02;2;23;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:06:02;00:00:12;12;13;0.003;0.014;Martino;out;Answer;0
07.12.2020 15:05:57;00:00:01;1;45;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:57;00:00:02;2;41;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:57;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:56;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:51;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:51;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:51;00:00:02;2;26;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:50;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:50;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:50;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:48;00:00:02;2;11;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:48;00:00:02;2;13;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:47;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:47;00:00:00;0;23;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:05:46;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:05:41;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:39;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:37;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:05:37;00:00:02;2;11;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:36;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:05:36;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:05:33;00:00:00;0;20;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:05:33;00:00:02;2;43;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:30;00:00:02;2;14;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:28;00:00:02;2;43;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:27;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:27;00:00:02;2;43;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:24;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:05:24;00:00:00;0;3;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:05:24;00:00:02;2;13;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:23;00:00:01;1;17;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:22;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:22;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:19;00:00:00;0;3;0.000;0.000;Martino;out;;0
07.12.2020 15:05:17;00:00:01;1;17;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:15;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:15;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:13;00:00:00;0;27;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:05:12;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:11;00:00:00;0;2;0.000;0.000;Martino;out;;0
07.12.2020 15:05:11;00:00:02;2;13;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:10;00:00:02;2;20;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:09;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:09;00:00:02;2;19;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:05:08;00:00:00;0;2;0.000;0.000;Martino;out;;0
07.12.2020 15:05:07;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:05;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:05:03;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:04:58;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:04:58;00:00:00;0;17;0.000;0.000;Martino;out;Congestion;0
07.12.2020 15:04:58;00:00:01;1;22;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:04:58;00:00:02;2;9;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:04:56;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:04:55;00:00:00;0;3;0.000;0.000;Martino;out;;0
07.12.2020 15:04:55;00:00:02;2;22;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:04:54;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:04:54;00:00:04;4;28;0.001;0.014;Martino;out;Answer;0
07.12.2020 15:04:52;00:00:02;2;22;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:04:50;00:00:00;0;3;0.000;0.000;Martino;out;;0
07.12.2020 15:04:48;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:04:47;00:00:05;5;16;0.001;0.014;Martino;out;Answer;0
07.12.2020 15:04:43;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:04:40;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:04:40;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:04:40;00:00:02;2;43;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:04:39;00:00:00;0;44;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:04:38;00:00:00;0;3;0.000;0.000;Martino;out;;0
07.12.2020 15:04:37;00:00:02;2;6;0.000;0.014;Martino;out;Answer;0
07.12.2020 15:04:36;00:00:00;0;45;0.000;0.000;Martino;out;Cancel;0
07.12.2020 15:04:36;00:00:00;0;4;0.000;0.000;Martino;out;Congestion;0
